2024-01-15 22:05:15,089 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:06:57,877 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 22:07:06,494 INFO  SwAddin.cs: 294 - Assembly export called for file stickbug_base.SLDASM
2024-01-15 22:07:08,320 INFO  SwAddin.cs: 313 - Saving assembly
2024-01-15 22:07:09,543 INFO  SwAddin.cs: 316 - Opening property manager
2024-01-15 22:07:09,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stickbug_base.SLDASM
2024-01-15 22:07:09,545 INFO  ExportHelperExtension.cs: 1136 - Found 118 in stickbug_base.SLDASM
2024-01-15 22:07:09,545 INFO  ExportHelperExtension.cs: 1145 - Found 10 features of type [CoordSys] in stickbug_base.SLDASM
2024-01-15 22:07:09,545 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-15 22:07:09,546 INFO  ExportHelperExtension.cs: 1160 - 21 components to check
2024-01-15 22:07:09,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Acrylic Cover 1-2
2024-01-15 22:07:09,546 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Acrylic Cover 1-2
2024-01-15 22:07:09,547 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Acrylic Cover 1-2
2024-01-15 22:07:09,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Acrylic Cover 1-3
2024-01-15 22:07:09,547 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Acrylic Cover 1-3
2024-01-15 22:07:09,547 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Acrylic Cover 1-3
2024-01-15 22:07:09,548 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:07:09,548 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:07:09,549 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1870K1_Easy-Access Flange-Mounted Shaft Support-4
2024-01-15 22:07:09,549 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:07:09,549 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:07:09,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1870K1_Easy-Access Flange-Mounted Shaft Support-6
2024-01-15 22:07:09,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:07:09,550 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:07:09,551 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1870K1_Easy-Access Flange-Mounted Shaft Support-3
2024-01-15 22:07:09,551 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from stickbug_v2-1
2024-01-15 22:07:09,552 INFO  ExportHelperExtension.cs: 1136 - Found 109 in stickbug_v2-1
